,x-value81,MH81_in_shelter,MH81_doorway,MH81_with_pellet,MH81_eat_pellet,MH81_freeze,MH81_reaching,MH81_scanning,MH81_new_pellet
33584,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33585,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33586,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33587,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33588,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33589,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33590,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33591,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33592,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33593,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33594,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33595,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33596,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33597,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33598,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33599,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33600,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33601,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33602,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33603,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33604,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33605,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33606,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33607,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33608,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33609,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33610,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33611,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33612,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33613,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33614,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33615,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33616,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33617,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33618,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33619,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33620,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33621,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33622,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33623,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33624,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33626,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33627,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33628,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33629,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33630,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33631,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33632,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33633,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33634,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33635,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33636,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33637,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33638,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33639,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33640,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33641,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33642,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33643,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33644,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33645,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33646,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33647,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33648,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33649,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33650,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33651,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33652,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33653,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33654,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33655,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33656,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33657,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33658,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33659,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33660,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33661,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33662,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33663,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33664,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33665,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33668,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33669,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33670,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33671,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33672,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33673,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33674,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33675,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33676,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33677,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33678,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33679,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33680,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33681,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33682,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33683,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33684,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33685,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33686,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33687,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33689,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33690,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33691,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33692,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33693,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33694,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33695,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33696,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33697,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33698,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33699,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33700,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33701,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33702,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33703,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33704,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33705,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33706,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33707,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33708,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33709,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33710,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33711,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33712,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33713,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33714,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33715,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33717,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33718,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33719,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33720,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33721,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33722,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33723,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33724,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33725,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33726,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33727,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33728,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33729,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33730,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33731,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33732,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33733,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33734,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33735,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33736,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33738,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33739,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33740,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33741,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33742,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33743,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33744,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33745,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33746,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33748,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33749,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33750,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33751,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33752,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33753,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33754,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33755,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33756,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33757,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33758,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33759,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33760,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33761,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33762,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33763,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33764,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33765,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33766,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33767,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33768,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33769,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33770,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33771,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33772,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33773,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33774,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33775,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33776,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33777,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33778,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33779,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33780,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33781,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33782,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33783,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33784,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33785,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33786,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33787,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33789,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33790,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33791,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33792,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33793,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33794,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33795,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33796,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33797,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33798,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33799,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33800,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33801,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33802,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33803,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33804,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33805,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33806,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33807,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33808,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33809,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33810,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33811,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33812,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33813,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33814,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33815,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33816,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33817,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33818,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33819,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33820,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33821,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33822,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33823,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33824,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33825,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33826,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33827,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33828,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33829,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33830,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33831,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33832,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33833,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33834,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33835,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33836,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33837,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33838,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33839,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33840,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33841,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33842,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33843,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33844,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33845,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33846,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33847,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33848,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33849,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33850,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33851,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33852,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33853,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33854,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33855,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33856,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33858,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33859,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33860,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33861,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33862,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33863,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33864,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33865,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33866,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33867,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33868,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33869,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33870,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33871,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33872,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33873,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33874,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33875,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33876,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33877,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33878,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33879,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33880,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33881,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33882,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33883,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33884,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33885,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33886,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33887,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33888,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33889,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33890,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33891,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33892,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33893,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33894,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33895,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33896,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33897,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33898,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33899,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33900,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33901,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33902,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33903,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33904,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33905,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33906,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33907,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33908,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33909,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33910,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33911,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33912,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33913,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33914,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33915,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33916,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33917,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33918,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33919,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33920,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33921,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33922,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33923,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33924,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33925,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33926,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33927,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33928,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33929,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33930,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33931,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33932,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33933,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33934,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33935,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33936,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33937,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33938,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33939,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
